id_subsistema,ena_data,ena_bruta_regiao_mwmed,ena_armazenavel_regiao_mwmed,month,ena_bruta_regiao_percentualmlt,ena_armazenavel_regiao_percentualmlt,max,min
NE,2002-09-04,1481.0,1481.0,9,50.6294783670939,50.6294783670939,3222.0,862.0
S,2002-09-04,3669.0,3543.0,9,31.608906075174552,30.523399897613366,56370.0,1602.0
SE/CO,2002-09-04,12873.0,12839.0,9,65.71599544056785,65.5424272089995,38190.0,9069.08203125
N,2002-09-05,1034.0,1034.0,9,45.72556633664044,45.72556633664044,5940.33984375,702.0
NE,2002-09-05,1391.0,1391.0,9,47.55273761554869,47.55273761554869,3222.0,862.0
S,2002-09-05,3621.0,3578.0,9,31.1953799122941,30.824929391380362,56370.0,1602.0
SE/CO,2002-09-05,13074.0,13035.0,9,66.74208998601601,66.54299701451114,38190.0,9069.08203125
N,2002-09-06,1073.0,1073.0,9,47.450225028254536,47.450225028254536,5940.33984375,702.0
NE,2002-09-06,1361.0,1361.0,9,46.527157365033624,46.527157365033624,3222.0,862.0
S,2002-09-06,4277.0,4236.0,9,36.84690413832694,36.49368387419989,56370.0,1602.0
SE/CO,2002-09-06,13583.0,13553.0,9,69.34050851155388,69.18736007193475,38190.0,9069.08203125
N,2002-09-07,1051.0,1051.0,9,46.477340638113255,46.477340638113255,5940.33984375,702.0
NE,2002-09-07,1365.0,1365.0,9,46.663901398435634,46.663901398435634,3222.0,862.0
S,2002-09-07,5863.0,5825.0,9,50.51049777016855,50.18312289122152,56370.0,1602.0
SE/CO,2002-09-07,14137.0,14107.0,9,72.16864969652045,72.01550125690132,38190.0,9069.08203125
N,2002-09-08,1099.0,1099.0,9,48.599997489330605,48.599997489330605,5940.33984375,702.0
NE,2002-09-08,1398.0,1398.0,9,47.79203967400221,47.79203967400221,3222.0,862.0
S,2002-09-08,6461.0,6426.0,9,55.66234454938751,55.36081505562051,56370.0,1602.0
SE/CO,2002-09-08,14085.0,14053.0,9,71.90319240118062,71.73983406558689,38190.0,9069.08203125
N,2002-09-09,1041.0,1041.0,9,46.035120460776305,46.035120460776305,5940.33984375,702.0
NE,2002-09-09,1449.0,1449.0,9,49.53552609987783,49.53552609987783,3222.0,862.0
S,2002-09-09,5829.0,5802.0,9,50.217583404794894,49.98497493817464,56370.0,1602.0
SE/CO,2002-09-09,14302.0,14244.0,9,73.01096611442566,72.71487913116201,38190.0,9069.08203125
N,2002-09-10,1075.0,1075.0,9,47.538669063721926,47.538669063721926,5940.33984375,702.0
NE,2002-09-10,1465.0,1465.0,9,50.08250223348587,50.08250223348587,3222.0,862.0
S,2002-09-10,4991.0,4811.0,9,42.998105811173666,41.447382700371975,56370.0,1602.0
SE/CO,2002-09-10,14704.0,14669.0,9,75.06315520532196,74.88448202576632,38190.0,9069.08203125
N,2002-09-11,901.0,901.0,9,39.84403797805903,39.84403797805903,5940.33984375,702.0
NE,2002-09-11,1463.0,1463.0,9,50.014130216784864,50.014130216784864,3222.0,862.0
S,2002-09-11,4973.0,4784.0,9,42.8430335000935,41.21477423375172,56370.0,1602.0
SE/CO,2002-09-11,14818.0,14786.0,9,75.64511927587465,75.48176094028092,38190.0,9069.08203125
N,2002-09-12,947.0,947.0,9,41.87825079380899,41.87825079380899,5940.33984375,702.0
NE,2002-09-12,1460.0,1460.0,9,49.911572191733356,49.911572191733356,3222.0,862.0
S,2002-09-12,5924.0,5561.0,9,51.03602060216245,47.908728995379036,56370.0,1602.0
SE/CO,2002-09-12,14976.0,14944.0,9,76.45170105786873,76.28834272227499,38190.0,9069.08203125
N,2002-09-13,922.0,922.0,9,40.77270035046662,40.77270035046662,5940.33984375,702.0
NE,2002-09-13,1450.0,1450.0,9,49.56971210822833,49.56971210822833,3222.0,862.0
S,2002-09-13,7641.0,6982.0,9,65.82819605353195,60.15082644231909,56370.0,1602.0
SE/CO,2002-09-13,14830.0,14800.0,9,75.7063786517223,75.55323021210317,38190.0,9069.08203125
N,2002-09-14,981.0,981.0,9,43.381799396754616,43.381799396754616,5940.33984375,702.0
NE,2002-09-14,1464.0,1464.0,9,50.048316225135366,50.048316225135366,3222.0,862.0
S,2002-09-14,9327.0,8829.0,9,80.35330252470783,76.06296858482314,56370.0,1602.0
SE/CO,2002-09-14,14516.0,14486.0,9,74.10342498370876,73.95027654408963,38190.0,9069.08203125
N,2002-09-15,986.0,986.0,9,43.60290948542309,43.60290948542309,5940.33984375,702.0
NE,2002-09-15,1480.0,1480.0,9,50.5952923587434,50.5952923587434,3222.0,862.0
S,2002-09-15,10772.0,10337.0,9,92.80216305308811,89.054582201984,56370.0,1602.0
SE/CO,2002-09-15,14953.0,14923.0,9,76.33428725416073,76.1811388145416,38190.0,9069.08203125
N,2002-09-16,1066.0,1066.0,9,47.14067090411867,47.14067090411867,5940.33984375,702.0
NE,2002-09-16,1496.0,1496.0,9,51.142268492351434,51.142268492351434,3222.0,862.0
S,2002-09-16,11594.0,11043.0,9,99.88379859241584,95.13686284768399,56370.0,1602.0
SE/CO,2002-09-16,15189.0,15160.0,9,77.53905497916453,77.39101148753271,38190.0,9069.08203125
N,2002-09-17,964.0,964.0,9,42.6300250952818,42.6300250952818,5940.33984375,702.0
NE,2002-09-17,1492.0,1492.0,9,51.00552445894943,51.00552445894943,3222.0,862.0
S,2002-09-17,13466.0,11631.0,9,116.01131894475348,100.20255834296952,56370.0,1602.0
SE/CO,2002-09-17,15212.0,15146.0,9,77.65646878287254,77.31954221571046,38190.0,9069.08203125
N,2002-09-18,935.0,935.0,9,41.347586581004656,41.347586581004656,5940.33984375,702.0
NE,2002-09-18,1462.0,1462.0,9,49.97994420843436,49.97994420843436,3222.0,862.0
S,2002-09-18,17772.0,11856.0,9,153.10806180648737,102.14096223147165,56370.0,1602.0
SE/CO,2002-09-18,15738.0,15710.0,9,80.34167142419457,80.19873288055005,38190.0,9069.08203125
N,2002-09-19,941.0,941.0,9,41.61291868740682,41.61291868740682,5940.33984375,702.0
NE,2002-09-19,1429.0,1429.0,9,48.851805932867784,48.851805932867784,3222.0,862.0
S,2002-09-19,20765.0,15783.0,9,178.89314108776222,135.97257143212863,56370.0,1602.0
SE/CO,2002-09-19,15998.0,15971.0,9,81.66895790089369,81.53112430523647,38190.0,9069.08203125
N,2002-09-20,917.0,917.0,9,40.55159026179815,40.55159026179815,5940.33984375,702.0
NE,2002-09-20,1422.0,1422.0,9,48.612503874414266,48.612503874414266,3222.0,862.0
S,2002-09-20,22805.0,16392.0,9,196.46800301018143,141.21918462367435,56370.0,1602.0
SE/CO,2002-09-20,16634.0,16605.0,9,84.9157048208192,84.76766132918738,38190.0,9069.08203125
N,2002-09-21,914.0,914.0,9,40.41892420859706,40.41892420859706,5940.33984375,702.0
NE,2002-09-21,1414.0,1414.0,9,48.33901580761025,48.33901580761025,3222.0,862.0
S,2002-09-21,21769.0,17078.0,9,187.54272999467833,147.12916270150748,56370.0,1602.0
SE/CO,2002-09-21,18362.0,18307.0,9,93.73705494288097,93.45628280357924,38190.0,9069.08203125
N,2002-09-22,1001.0,1001.0,9,44.26623975142851,44.26623975142851,5940.33984375,702.0
NE,2002-09-22,1407.0,1407.0,9,48.099713749156734,48.099713749156734,3222.0,862.0
S,2002-09-22,18377.0,14928.0,9,158.3202144844597,128.60663665582058,56370.0,1602.0
SE/CO,2002-09-22,18810.0,18760.0,9,96.02407164119329,95.76882424182809,38190.0,9069.08203125
N,2002-09-23,955.0,955.0,9,42.23202693567855,42.23202693567855,5940.33984375,702.0
NE,2002-09-23,1406.0,1406.0,9,48.06552774080623,48.06552774080623,3222.0,862.0
S,2002-09-23,14957.0,12787.0,9,128.8564753792275,110.16164676567375,56370.0,1602.0
SE/CO,2002-09-23,19392.0,19345.0,9,98.99515136980438,98.75521881440108,38190.0,9069.08203125
N,2002-09-24,958.0,958.0,9,42.36469298887963,42.36469298887963,5940.33984375,702.0
NE,2002-09-24,1414.0,1414.0,9,48.33901580761025,48.33901580761025,3222.0,862.0
S,2002-09-24,13082.0,11547.0,9,112.70310964170986,99.47888755792874,56370.0,1602.0
SE/CO,2002-09-24,20186.0,20109.0,9,103.04848007172397,102.65539907670154,38190.0,9069.08203125
N,2002-09-25,919.0,919.0,9,40.64003429726554,40.64003429726554,5940.33984375,702.0
NE,2002-09-25,1456.0,1456.0,9,49.774828158331346,49.774828158331346,3222.0,862.0
S,2002-09-25,11975.0,10929.0,9,103.16616251027943,94.15473821084292,56370.0,1602.0
SE/CO,2002-09-25,20620.0,20465.0,9,105.26402749821402,104.47276056018185,38190.0,9069.08203125
N,2002-09-26,933.0,933.0,9,41.259142545537266,41.259142545537266,5940.33984375,702.0
NE,2002-09-26,1494.0,1494.0,9,51.073896475650436,51.073896475650436,3222.0,862.0
S,2002-09-26,11115.0,10439.0,9,95.75715209200467,89.93332529810498,56370.0,1602.0
SE/CO,2002-09-26,20690.0,20509.0,9,105.62137385732532,104.69737827162325,38190.0,9069.08203125
N,2002-09-27,929.0,929.0,9,41.082254474602486,41.082254474602486,5940.33984375,702.0
NE,2002-09-27,1568.0,1568.0,9,53.603661093587604,53.603661093587604,3222.0,862.0
S,2002-09-27,10514.0,10118.0,9,90.57945992760568,87.16786908384195,56370.0,1602.0
SE/CO,2002-09-27,19544.0,19384.0,9,99.77110346387462,98.95431178590594,38190.0,9069.08203125
N,2002-09-28,966.0,966.0,9,42.71846913074919,42.71846913074919,5940.33984375,702.0
NE,2002-09-28,1604.0,1604.0,9,54.83435739420568,54.83435739420568,3222.0,862.0
S,2002-09-28,10036.0,9768.0,9,86.46142855558784,84.15257414617199,56370.0,1602.0
SE/CO,2002-09-28,18309.0,18210.0,9,93.46649269955385,92.96110284881073,38190.0,9069.08203125
N,2002-09-29,1068.0,1068.0,9,47.22911493958606,47.22911493958606,5940.33984375,702.0
NE,2002-09-29,1655.0,1655.0,9,56.577843820081306,56.577843820081306,3222.0,862.0
S,2002-09-29,9719.0,9473.0,9,83.7304328548982,81.61111127013588,56370.0,1602.0
SE/CO,2002-09-29,17404.0,17263.0,9,88.84651477104349,88.12671710483359,38190.0,9069.08203125
N,2002-09-30,1033.0,1033.0,9,45.681344318906746,45.681344318906746,5940.33984375,702.0
NE,2002-09-30,1747.0,1747.0,9,59.72295658832751,59.72295658832751,3222.0,862.0
S,2002-09-30,10871.0,10484.0,9,93.65506076402905,90.3210060758054,56370.0,1602.0
SE/CO,2002-09-30,16762.0,16675.0,9,85.56913816319415,85.12500768829868,38190.0,9069.08203125
N,2002-10-01,1017.0,1017.0,10,42.79737287181137,42.79737287181137,2745.12011719,686.0
NE,2002-10-01,1817.0,1817.0,10,57.21873684815748,57.21873684815748,7114.0,641.0
S,2002-10-01,12625.0,11746.0,10,93.9399726674984,87.39951833286624,71187.3828125,1818.42004395
SE/CO,2002-10-01,15542.0,15485.0,10,65.68302317115122,65.44213188812743,49777.0,8648.87597656
N,2002-10-02,1099.0,1099.0,10,46.24809516826027,46.24809516826027,2745.12011719,686.0
NE,2002-10-02,1894.0,1894.0,10,59.643526466929146,59.643526466929146,7114.0,641.0
S,2002-10-02,13800.0,12885.0,10,102.68290081675073,95.8745780452053,71187.3828125,1818.42004395
SE/CO,2002-10-02,15138.0,15101.0,10,63.975653375684416,63.819285349861964,49777.0,8648.87597656
N,2002-10-03,1169.0,1169.0,10,49.19383371400933,49.19383371400933,2745.12011719,686.0
NE,2002-10-03,1882.0,1882.0,10,59.26563717569201,59.26563717569201,7114.0,641.0
S,2002-10-03,16761.0,15134.0,10,124.71507975286659,112.60891456236996,71187.3828125,1818.42004395
SE/CO,2002-10-03,14800.0,14755.0,10,62.54721032898199,62.357033000279,49777.0,8648.87597656
N,2002-10-04,1124.0,1124.0,10,47.30014464888494,47.30014464888494,2745.12011719,686.0
NE,2002-10-04,1943.0,1943.0,10,61.186574406147486,61.186574406147486,7114.0,641.0
S,2002-10-04,17587.0,15522.0,10,130.8611722220431,115.4959410491018,71187.3828125,1818.42004395
SE/CO,2002-10-04,14656.0,14609.0,10,61.93864287713244,61.740013222709315,49777.0,8648.87597656
N,2002-10-05,1185.0,1185.0,10,49.86714538160912,49.86714538160912,2745.12011719,686.0
NE,2002-10-05,2012.0,2012.0,10,63.35943783076106,63.35943783076106,7114.0,641.0
S,2002-10-05,16779.0,14185.0,10,124.84901397132322,105.54760493373979,71187.3828125,1818.42004395
SE/CO,2002-10-05,14428.0,14388.0,10,60.97507774503731,60.80603123063465,49777.0,8648.87597656
N,2002-10-06,1236.0,1236.0,10,52.01332632208344,52.01332632208344,2745.12011719,686.0
NE,2002-10-06,2088.0,2088.0,10,65.75273667526297,65.75273667526297,7114.0,641.0
S,2002-10-06,16472.0,9413.0,10,122.56469146764623,70.04015546290395,71187.3828125,1818.42004395
SE/CO,2002-10-06,14409.0,14319.0,10,60.89478065069605,60.514425993290075,49777.0,8648.87597656
N,2002-10-07,1131.0,1131.0,10,47.59471850345984,47.59471850345984,2745.12011719,686.0
NE,2002-10-07,2294.0,2294.0,10,72.23983617483393,72.23983617483393,7114.0,641.0
S,2002-10-07,14829.0,10770.0,10,110.33947363852148,80.1373073765511,71187.3828125,1818.42004395
SE/CO,2002-10-07,14101.0,13998.0,10,59.59312248979561,59.157827715208775,49777.0,8648.87597656
N,2002-10-08,1081.0,1081.0,10,45.49061954221051,45.49061954221051,2745.12011719,686.0
NE,2002-10-08,2461.0,2461.0,10,77.49879547788417,77.49879547788417,7114.0,641.0
S,2002-10-08,12938.0,9874.0,10,96.26893991066093,73.47035961337657,71187.3828125,1818.42004395
SE/CO,2002-10-08,13621.0,13522.0,10,57.56456431696376,57.146174193817195,49777.0,8648.87597656
N,2002-10-09,1084.0,1084.0,10,45.61686547988547,45.61686547988547,2745.12011719,686.0
NE,2002-10-09,2609.0,2609.0,10,82.15943006980895,82.15943006980895,7114.0,641.0
S,2002-10-09,12213.0,9529.0,10,90.87436722282439,70.9032870929578,71187.3828125,1818.42004395
SE/CO,2002-10-09,13114.0,12943.0,10,55.42189974691012,54.69922589783878,49777.0,8648.87597656
N,2002-10-10,1138.0,1138.0,10,47.889292358034744,47.889292358034744,2745.12011719,686.0
NE,2002-10-10,2653.0,2653.0,10,83.54502413767847,83.54502413767847,7114.0,641.0
S,2002-10-10,12328.0,9659.0,10,91.73005806296398,71.87058978181125,71187.3828125,1818.42004395
SE/CO,2002-10-10,12277.0,11945.0,10,51.88460143303459,50.48151536349256,49777.0,8648.87597656
N,2002-10-11,1119.0,1119.0,10,47.08973475276,47.08973475276,2745.12011719,686.0
NE,2002-10-11,2564.0,2564.0,10,80.74234522766966,80.74234522766966,7114.0,641.0
S,2002-10-11,12388.0,9946.0,10,92.17650545781942,74.0060964872031,71187.3828125,1818.42004395
SE/CO,2002-10-11,12061.0,11820.0,10,50.971750255260254,49.953245005984265,49777.0,8648.87597656
N,2002-10-12,1120.0,1120.0,10,47.13181673198499,47.13181673198499,2745.12011719,686.0
NE,2002-10-12,2410.0,2410.0,10,75.89276599012632,75.89276599012632,7114.0,641.0
S,2002-10-12,12004.0,9342.0,10,89.31924213074461,69.51185937899169,71187.3828125,1818.42004395
SE/CO,2002-10-12,11647.0,11434.0,10,49.22211883119279,48.32194614199865,49777.0,8648.87597656
N,2002-10-13,1205.0,1205.0,10,50.70878496610885,50.70878496610885,2745.12011719,686.0
NE,2002-10-13,2253.0,2253.0,10,70.94871442977369,70.94871442977369,7114.0,641.0
S,2002-10-13,11707.0,8167.0,10,87.1093275262102,60.76893122973936,71187.3828125,1818.42004395
SE/CO,2002-10-13,11125.0,10906.0,10,47.01606181823815,46.09053215188362,49777.0,8648.87597656
N,2002-10-14,1191.0,1191.0,10,50.11963725695904,50.11963725695904,2745.12011719,686.0
NE,2002-10-14,2082.0,2082.0,10,65.56379202964439,65.56379202964439,7114.0,641.0
S,2002-10-14,11155.0,9188.0,10,83.00201149354017,68.36597773219606,71187.3828125,1818.42004395
SE/CO,2002-10-14,10755.0,10582.0,10,45.4523815600136,44.72125538522212,49777.0,8648.87597656
N,2002-10-15,1210.0,1210.0,10,50.91919486223378,50.91919486223378,2745.12011719,686.0
NE,2002-10-15,1922.0,1922.0,10,60.52526814648248,60.52526814648248,7114.0,641.0
S,2002-10-15,10509.0,9275.0,10,78.19526120892995,69.01332645473644,71187.3828125,1818.42004395
SE/CO,2002-10-15,10293.0,10098.0,10,43.499894318662946,42.67579256095001,49777.0,8648.87597656
N,2002-10-16,1209.0,1209.0,10,50.8771128830088,50.8771128830088,2745.12011719,686.0
NE,2002-10-16,1786.0,1786.0,10,56.24252284579486,56.24252284579486,7114.0,641.0
S,2002-10-16,9949.0,9019.0,10,74.02841885694586,67.10848423668658,71187.3828125,1818.42004395
SE/CO,2002-10-16,10225.0,9941.0,10,43.212515244178434,42.01228499191959,49777.0,8648.87597656
N,2002-10-17,1212.0,1212.0,10,51.00335882068376,51.00335882068376,2745.12011719,686.0
NE,2002-10-17,1694.0,1694.0,10,53.345371612976756,53.345371612976756,7114.0,641.0
S,2002-10-17,10750.0,9578.0,10,79.98849157826596,71.26788579875641,71187.3828125,1818.42004395
SE/CO,2002-10-17,10378.0,10113.0,10,43.859118161768585,42.739185003851006,49777.0,8648.87597656
N,2002-10-18,1118.0,1118.0,10,47.04765277353501,47.04765277353501,2745.12011719,686.0
NE,2002-10-18,1633.0,1633.0,10,51.42443438252128,51.42443438252128,7114.0,641.0
S,2002-10-18,10970.0,9146.0,10,81.62546535940257,68.05346455579726,71187.3828125,1818.42004395
SE/CO,2002-10-18,9913.0,9645.0,10,41.89395243183773,40.761340785339954,49777.0,8648.87597656
N,2002-10-19,1006.0,1006.0,10,42.334471100336515,42.334471100336515,2745.12011719,686.0
NE,2002-10-19,1663.0,1663.0,10,52.36915761061414,52.36915761061414,7114.0,641.0
S,2002-10-19,10162.0,8348.0,10,75.61330710868268,62.115714204219934,71187.3828125,1818.42004395
SE/CO,2002-10-19,9750.0,9541.0,10,41.20508788564692,40.32181984789305,49777.0,8648.87597656
N,2002-10-20,911.0,911.0,10,38.33668307396279,38.33668307396279,2745.12011719,686.0
NE,2002-10-20,1765.0,1765.0,10,55.581216586129855,55.581216586129855,7114.0,641.0
S,2002-10-20,10835.0,9219.0,10,80.62095872097784,68.59664221953804,71187.3828125,1818.42004395
SE/CO,2002-10-20,9528.0,9352.0,10,40.26687973071219,39.523075067340514,49777.0,8648.87597656
N,2002-10-21,924.0,924.0,10,38.88374880388761,38.88374880388761,2745.12011719,686.0
NE,2002-10-21,1859.0,1859.0,10,58.54134936748748,58.54134936748748,7114.0,641.0
S,2002-10-21,11788.0,9969.0,10,87.71203150926505,74.17723465523102,71187.3828125,1818.42004395
SE/CO,2002-10-21,9516.0,9356.0,10,40.21616577639139,39.53997971878078,49777.0,8648.87597656
N,2002-10-22,956.0,956.0,10,40.23037213908719,40.23037213908719,2745.12011719,686.0
NE,2002-10-22,1910.0,1910.0,10,60.147378855245336,60.147378855245336,7114.0,641.0
S,2002-10-22,12238.0,8775.0,10,91.06038697068082,65.2929314976078,71187.3828125,1818.42004395
SE/CO,2002-10-22,9826.0,9624.0,10,41.526276263011965,40.67259136527856,49777.0,8648.87597656
N,2002-10-23,993.0,993.0,10,41.78740537041169,41.78740537041169,2745.12011719,686.0
NE,2002-10-23,1887.0,1887.0,10,59.42309104704081,59.42309104704081,7114.0,641.0
S,2002-10-23,11104.0,7833.0,10,82.62253120791304,58.28370739837742,71187.3828125,1818.42004395
SE/CO,2002-10-23,9687.0,9428.0,10,40.93883962546274,39.844263444705554,49777.0,8648.87597656
N,2002-10-24,1127.0,1127.0,10,47.4263905865599,47.4263905865599,2745.12011719,686.0
NE,2002-10-24,1776.0,1776.0,10,55.92761510309724,55.92761510309724,7114.0,641.0
S,2002-10-24,9859.0,7501.0,10,73.35874776466271,55.813365146844,71187.3828125,1818.42004395
SE/CO,2002-10-24,9786.0,9546.0,10,41.357229748609306,40.34295066219338,49777.0,8648.87597656
N,2002-10-25,1157.0,1157.0,10,48.688849963309494,48.688849963309494,2745.12011719,686.0
NE,2002-10-25,1735.0,1735.0,10,54.636493358036994,54.636493358036994,7114.0,641.0
S,2002-10-25,10669.0,8022.0,10,79.38578759521113,59.69001669217205,71187.3828125,1818.42004395
SE/CO,2002-10-25,10199.0,9987.0,10,43.10263500981671,42.206688483482644,49777.0,8648.87597656
N,2002-10-26,1106.0,1106.0,10,46.54266902283518,46.54266902283518,2745.12011719,686.0
NE,2002-10-26,1698.0,1698.0,10,53.47133471005581,53.47133471005581,7114.0,641.0
S,2002-10-26,13829.0,8639.0,10,102.89868372426419,64.28098406926881,71187.3828125,1818.42004395
SE/CO,2002-10-26,10132.0,9936.0,10,42.81948209819227,41.99115417761926,49777.0,8648.87597656
N,2002-10-27,1168.0,1168.0,10,49.15175173478435,49.15175173478435,2745.12011719,686.0
NE,2002-10-27,1690.0,1690.0,10,53.219408515897705,53.219408515897705,7114.0,641.0
S,2002-10-27,14917.0,10533.0,10,110.99426315097612,78.37384016687213,71187.3828125,1818.42004395
SE/CO,2002-10-27,10551.0,10340.0,10,44.59024433656007,43.69852397308607,49777.0,8648.87597656
N,2002-10-28,1237.0,1237.0,10,52.05540830130842,52.05540830130842,2745.12011719,686.0
NE,2002-10-28,1675.0,1675.0,10,52.74704690185128,52.74704690185128,7114.0,641.0
S,2002-10-28,14035.0,10412.0,10,104.4314864466012,77.47350458724699,71187.3828125,1818.42004395
SE/CO,2002-10-28,11292.0,11058.0,10,47.721831015869235,46.73290890661371,49777.0,8648.87597656
N,2002-10-29,1249.0,1249.0,10,52.56039205200826,52.56039205200826,2745.12011719,686.0
NE,2002-10-29,1651.0,1651.0,10,51.99126831937699,51.99126831937699,7114.0,641.0
S,2002-10-29,13160.0,9226.0,10,97.92079527162606,68.64872774893784,71187.3828125,1818.42004395
SE/CO,2002-10-29,12115.0,11854.0,10,51.19996304970384,50.096934543226524,49777.0,8648.87597656
N,2002-10-30,1328.0,1328.0,10,55.884868410782204,55.884868410782204,2745.12011719,686.0
NE,2002-10-30,1625.0,1625.0,10,51.17250818836318,51.17250818836318,7114.0,641.0
S,2002-10-30,14742.0,8870.0,10,109.6921249159811,65.99980653946224,71187.3828125,1818.42004395
SE/CO,2002-10-30,13186.0,12968.0,10,55.726183472834904,54.80487996934043,49777.0,8648.87597656
N,2002-10-31,1450.0,1450.0,10,61.01886987623057,61.01886987623057,2745.12011719,686.0
NE,2002-10-31,1576.0,1576.0,10,49.62946024914484,49.62946024914484,7114.0,641.0
S,2002-10-31,15078.0,10243.0,10,112.19223032717156,76.21601109173751,71187.3828125,1818.42004395
SE/CO,2002-10-31,14063.0,13872.0,10,59.43252830111309,58.62533119484042,49777.0,8648.87597656
N,2002-11-01,1348.0,1348.0,11,33.1973325936376,33.1973325936376,9020.3671875,739.0
NE,2002-11-01,1562.0,1562.0,11,29.648505220684882,29.648505220684882,11723.0,618.0
S,2002-11-01,13679.0,8485.0,11,147.1604422544082,91.28272187503863,102106.9296875,1509.64794922
SE/CO,2002-11-01,15266.0,15090.0,11,48.70848719121325,48.14693251116258,55905.203125,13044.0
N,2002-11-02,1391.0,1391.0,11,34.256297950853046,34.256297950853046,9020.3671875,739.0
NE,2002-11-02,1447.0,1447.0,11,27.465676731325882,27.465676731325882,11723.0,618.0
S,2002-11-02,12351.0,7461.0,11,132.87364736341806,80.26639810367274,102106.9296875,1509.64794922
SE/CO,2002-11-02,16694.0,16547.0,11,53.26473766344255,52.7957118795366,55905.203125,13044.0
N,2002-11-03,1372.0,1372.0,11,33.788383025571804,33.788383025571804,9020.3671875,739.0
NE,2002-11-03,1300.0,1300.0,11,24.675452488406112,24.675452488406112,11723.0,618.0
